row_id,app_id,app_name,app_version,cmp_id,cmp_name,cmp_version,cmp_type,app_status,cmp_status,request_id,request_date,request_status,request_step,notes,requestor,color
1518,ALI-46,(a) Color Picker,-30.05302302,46.16.13,Ruby,7.4,open source,estimation,Submitted,PPK_295_R17,11/13/2018,,Inspection Step,,,yellow
1519,ALI-46,(a) Color Picker,-30.09557726,46.16.14,Python,7.2,open source,estimation,Approved,XYN_321_R13,11/14/2018,,Approval Step,,,yellow
1520,ALI-46,(a) Color Picker,-30.13813149,46.16.15,mySQL,7,open source,estimation,In_Review,ICG_833_R33,11/15/2018,,Review Step,,,yellow
1521,ALI-46,(a) Color Picker,-30.18068573,46.16.16,MongoDB,6.8,open source,estimation,In_Review,LTM_413_R32,11/15/2018,,Review Step,,,yellow
1522,ALI-46,(a) Color Picker,-30.22323997,46.16.17,MuleSoft,6.6,commercial,estimation,Pending,QMW_663_R50,11/15/2018,,inspection Step,,,yellow
1523,ALI-46,(a) Color Picker,-30.26579421,46.16.18,Color Type Converter,v4.16,commercial,estimation,Approved,ZIW_207_R44,11/15/2018,,Approval Step,,,yellow
1524,ALI-47,(a) Color Picker,-30.30834845,47.17.10,Microsoft Server,2017,commercial,on hold,Submitted,GFI_847_R24,11/16/2018,,Inspection Step,,,yellow
1525,ALI-47,(a) Color Picker,-30.35090269,47.17.11,Color Match,110.a,commercial,on hold,Pending,QHN_240_R23,11/19/2018,,inspection Step,,,yellow
1526,ALI-47,(a) Color Picker,-30.39345693,47.17.12,Javascript,v4.2,open source,on hold,Submitted,GLK_468_R4,11/24/2018,,Inspection Step,,,yellow
1527,ALI-47,(a) Color Picker,-30.43601117,47.17.13,Ruby,7.9,open source,on hold,Pending,MXT_374_R43,11/24/2018,,inspection Step,,,yellow
1528,ALI-47,(a) Color Picker,-30.4785654,47.17.14,Python,7.6,open source,on hold,Approved,TGF_476_R28,12/2/2018,,Approval Step,,,yellow
1529,ALI-47,(a) Color Picker,-30.52111964,47.17.15,mySQL,7.3,open source,on hold,Pending,ZDM_346_R4,12/2/2018,,inspection Step,,,yellow
1530,ALI-47,(a) Color Picker,-30.56367388,47.17.16,MongoDB,7,open source,on hold,Approved,BCO_671_R7,12/6/2018,,Approval Step,,,yellow
1531,ALI-47,(a) Color Picker,-30.60622812,47.17.17,MuleSoft,6.7,commercial,on hold,Pending,BTQ_953_R34,12/8/2018,,inspection Step,,,yellow
1532,ALI-47,(a) Color Picker,-30.64878236,47.17.18,Color Type Converter,v4.17,commercial,on hold,Approved,ERH_415_R36,12/9/2018,,Approval Step,,,yellow
1533,ALI-48,(a) Color Picker,-30.6913366,48.18.10,Microsoft Server,2042,commercial,review,Pending,RZY_380_R45,8/13/2019,,inspection Step,,,yellow
1534,ALI-48,(a) Color Picker,-30.73389084,48.18.11,IconFinder,2055,commercial,review,Pending,SYP_374_R47,8/13/2019,,inspection Step,,,yellow
1535,ALI-48,(a) Color Picker,-30.77644507,48.18.12,Javascript,v5.1,open source,review,Approved,OOX_241_R44,8/14/2019,,Approval Step,,,yellow
1536,ALI-48,(a) Color Picker,-30.81899931,48.18.13,Ruby,8.9,open source,review,Pending,RBE_412_R2,8/17/2019,,Review Step,,,yellow
1537,ALI-48,(a) Color Picker,-30.86155355,48.18.14,Python,8.6,open source,review,Submitted,YJO_414_R7,8/17/2019,,Inspection Step,,,yellow
1538,ALI-48,(a) Color Picker,-30.90410779,48.18.15,mySQL,8.3,open source,review,Submitted,JWJ_306_R26,8/19/2019,,Inspection Step,,,yellow
1539,ALI-48,(a) Color Picker,-30.94666203,48.18.16,MongoDB,8,open source,review,Submitted,QZC_553_R22,8/21/2019,,Inspection Step,,,yellow
1540,ALI-48,(a) Color Picker,-30.98921627,48.18.17,MuleSoft,7.7,commercial,review,submitted,XLN_345_R3,8/21/2019,,Inspection Step,,,yellow
1541,ALI-48,(a) Color Picker,-31.03177051,48.18.18,Color Type Converter,v4.18,commercial,review,Pending,JJJ_695_R22,8/23/2019,,inspection Step,,,yellow
1542,ALI-49,(a) Color Picker,-31.07432474,49.19.10,Microsoft Server,2017,commercial,on hold,Submitted,REI_925_R3,8/23/2019,,Inspection Step,,,yellow
1543,ALI-49,(a) Color Picker,-31.11687898,49.19.11,Color Match,110.b,commercial,on hold,Pending,CRZ_892_R35,8/24/2019,,inspection Step,,,yellow
1544,ALI-49,(a) Color Picker,-31.15943322,49.19.12,Javascript,v5.2,open source,on hold,Submitted,GQV_524_R12,8/25/2019,,Inspection Step,,,yellow
1545,ALI-49,(a) Color Picker,-31.20198746,49.19.13,Ruby,9.4,open source,on hold,Approved,ATN_333_R4,8/26/2019,,Approval Step,,,yellow
1546,ALI-49,(a) Color Picker,-31.2445417,49.19.14,Python,9,open source,on hold,Submitted,MFY_514_R38,8/26/2019,,Inspection Step,,,yellow
1547,ALI-49,(a) Color Picker,-31.28709594,49.19.15,mySQL,8.6,open source,on hold,Submitted,UAS_271_R13,8/28/2019,,Inspection Step,,,yellow
1548,ALI-49,(a) Color Picker,-31.32965018,49.19.16,MongoDB,8.2,open source,on hold,Approved,TXL_439_R48,9/1/2019,,Approval Step,,,yellow
1549,ALI-49,(a) Color Picker,-31.37220441,49.19.17,MuleSoft,7.8,commercial,on hold,Pending,OSS_957_R22,9/3/2019,,inspection Step,,,yellow
1550,ALI-49,(a) Color Picker,-31.41475865,49.19.18,Color Type Converter,v4.19,commercial,on hold,Approved,CDS_655_R48,9/4/2019,,Approval Step,,,yellow
1551,ALI-8,(a) Event Finder,-31.45731289,8.5.1,Apache,-1,open source,released,released,LPK_504_R16,7/26/2016,,completed,,,yellow
1552,ALI-8,(a) Event Finder,-31.49986713,8.5.10,Bootstrap,-4,open source,released,released,HLQ_202_R7,8/1/2016,,completed,"open source, no commercial support",,yellow
1553,ALI-8,(a) Event Finder,-31.54242137,8.5.11,jQuery,3.1.2,open source,released,released,RKY_705_R32,8/3/2016,,completed,,,yellow
1554,ALI-8,(a) Event Finder,-31.58497561,8.5.2,Ajax,10,open source,released,released,HIR_331_R29,8/4/2016,,completed,,,yellow
1555,ALI-8,(a) Event Finder,-31.62752985,8.5.3,Google Maps,v1.1,API,released,released,PLY_297_R41,8/7/2016,,completed,,,yellow
1556,ALI-8,(a) Event Finder,-31.67008409,8.5.4,Javascript,v2.1,open source,released,released,QCJ_561_R6,8/10/2016,,completed,,,yellow
1557,ALI-8,(a) Event Finder,-31.71263832,8.5.5,Ruby,-106.635,open source,released,released,QXN_976_R18,8/12/2016,,completed,,,yellow
1558,ALI-8,(a) Event Finder,-31.75519256,8.5.6,Flash Player,-173.7866667,commercial,released,released,MQX_338_R50,7/26/2016,,completed,,,yellow
1559,ALI-8,(a) Event Finder,-31.7977468,8.5.7,IconFinder,-240.9383333,commercial,released,released,PFT_992_R6,7/27/2016,,completed,,,yellow
1560,ALI-8,(a) Event Finder,-31.84030104,8.5.8,(a) Color Picker,-308.09,internal,released,released,SDI_353_R2,8/1/2016,,completed,,,yellow
1561,ALI-8,(a) Event Finder,-31.88285528,8.5.9,(a) FileView,-375.2416667,internal,released,released,PTR_505_R35,8/1/2016,,completed,,,yellow
1562,ALI-81,(a) Event Finder,-31.92540952,81.51.1,Apache,-442.3933333,open source,released,released,XWU_882_R12,8/12/2016,,completed,,,yellow
1563,ALI-81,(a) Event Finder,-31.96796376,81.51.10,Bootstrap,-509.545,open source,released,released,JJN_667_R47,8/22/2016,,completed,"open source, no commercial support",,yellow
1564,ALI-81,(a) Event Finder,-32.01051799,81.51.11,jQuery,-576.6966667,open source,released,released,BQX_691_R9,8/23/2016,,completed,,,yellow
1565,ALI-81,(a) Event Finder,-32.05307223,81.51.2,Ajax,-643.8483333,open source,released,released,ADY_396_R19,8/24/2016,,completed,,,yellow
1566,ALI-81,(a) Event Finder,-32.09562647,81.51.3,Google Maps,v1.2,API,released,released,UWT_519_R39,8/25/2016,,completed,,,yellow
1567,ALI-81,(a) Event Finder,-32.13818071,81.51.4,Javascript,v2.2,open source,released,released,CCQ_858_R9,8/26/2016,,completed,,,yellow
1568,ALI-81,(a) Event Finder,-32.18073495,81.51.5,Ruby,-142.4078182,open source,released,released,EXU_474_R42,8/27/2016,,completed,,,yellow
1569,ALI-81,(a) Event Finder,-32.22328919,81.51.6,Flash Player,-197.4992727,commercial,released,released,OEK_180_R37,8/17/2016,,completed,,,yellow
1570,ALI-81,(a) Event Finder,-32.26584343,81.51.7,IconFinder,-252.5907273,commercial,released,released,ELR_716_R32,8/18/2016,,completed,,,yellow
1571,ALI-81,(a) Event Finder,-32.30839766,81.51.8,(a) Color Picker,-307.6821818,internal,released,released,EUD_495_R41,8/21/2016,,completed,,,yellow
1572,ALI-81,(a) Event Finder,-32.3509519,81.51.9,(a) FileView,-362.7736364,internal,released,released,YPX_379_R4,8/21/2016,,completed,,,yellow
1573,ALI-82,(a) Event Finder,-32.39350614,82.52.1,Apache,-417.8650909,open source,released,released,XDV_206_R41,3/20/2017,,completed,,,yellow
1574,ALI-82,(a) Event Finder,-32.43606038,82.52.10,(a) Color Picker,-472.9565455,internal,released,released,JGJ_696_R14,4/8/2017,,completed,,,yellow
1575,ALI-82,(a) Event Finder,-32.47861462,82.52.11,(a) FileView,-528.048,internal,released,released,QPO_213_R23,4/8/2017,,completed,,,yellow
1576,ALI-82,(a) Event Finder,-32.52116886,82.52.2,Bootstrap,-583.1394545,open source,released,released,FSJ_751_R32,4/9/2017,,completed,"open source, no commercial support",,yellow
1577,ALI-82,(a) Event Finder,-32.5637231,82.52.3,jQuery,-638.2309091,open source,released,released,YEI_449_R10,4/9/2017,,completed,,,yellow
1578,ALI-82,(a) Event Finder,-32.60627733,82.52.4,Ajax,-693.3223636,open source,released,released,LJD_864_R51,3/24/2017,,completed,,,yellow
1579,ALI-82,(a) Event Finder,-32.64883157,82.52.5,Google Maps,v1.3,API,released,released,BHJ_701_R24,3/26/2017,,completed,,,yellow
1580,ALI-82,(a) Event Finder,-32.69138581,82.52.6,Javascript,v2.3,open source,released,released,KVM_329_R2,3/27/2017,,completed,,,yellow
1581,ALI-82,(a) Event Finder,-32.73394005,82.52.7,Ruby,-106.8366667,open source,released,released,QBE_353_R35,4/3/2017,,completed,,,yellow
1582,ALI-82,(a) Event Finder,-32.77649429,82.52.8,Flash Player,-174.236,commercial,released,released,AMI_503_R22,4/6/2017,,completed,,,yellow
1583,ALI-82,(a) Event Finder,-32.81904853,82.52.9,IconFinder,-241.6353333,commercial,released,released,LRC_456_R8,4/6/2017,,completed,,,yellow
1584,ALI-83,(a) Event Finder,-32.86160277,83.53.1,Apache,-309.0346667,open source,released,released,HIO_622_R39,4/11/2017,,completed,,,yellow
1585,ALI-83,(a) Event Finder,-32.904157,83.53.10,(a) Color Picker,-376.434,internal,released,released,HQO_960_R40,4/20/2017,,completed,,,yellow
1586,ALI-83,(a) Event Finder,-32.94671124,83.53.11,(a) FileView,-443.8333333,internal,released,released,RCB_237_R3,4/21/2017,,completed,,,yellow
1587,ALI-83,(a) Event Finder,-32.98926548,83.53.2,Bootstrap,-511.2326667,open source,released,released,NRM_316_R24,4/23/2017,,completed,"open source, no commercial support",,yellow
1588,ALI-83,(a) Event Finder,-33.03181972,83.53.3,jQuery,-578.632,open source,released,released,UZT_113_R20,4/23/2017,,completed,,,yellow
1589,ALI-83,(a) Event Finder,-33.07437396,83.53.4,Ajax,-646.0313333,open source,released,released,IKP_277_R20,4/11/2017,,completed,,,yellow
1590,ALI-83,(a) Event Finder,-33.1169282,83.53.5,Google Maps,v1.4,API,released,released,DXH_650_R20,4/13/2017,,completed,,,yellow
1591,ALI-83,(a) Event Finder,-33.15948244,83.53.6,Javascript,v3.1,open source,released,released,DZV_733_R47,4/14/2017,,completed,,,yellow
1592,ALI-83,(a) Event Finder,-33.20203668,83.53.7,Ruby,-106.7125,open source,released,released,LBB_511_R33,4/16/2017,,completed,,,yellow
1593,ALI-83,(a) Event Finder,-33.24459091,83.53.8,Flash Player,-174.1783333,commercial,released,released,AUL_773_R5,4/17/2017,,completed,,,yellow
1594,ALI-83,(a) Event Finder,-33.28714515,83.53.9,IconFinder,-241.6441667,commercial,released,released,MPN_738_R2,4/17/2017,,completed,,,yellow
1595,ALI-84,(a) Event Finder,-33.32969939,84.54.1,Apache,-309.11,open source,estimation,Submitted,MVP_631_R17,1/18/2018,,Inspection Step,,,yellow
1596,ALI-84,(a) Event Finder,-33.37225363,84.54.10,(a) Color Picker,-376.5758333,internal,estimation,Pending,XZA_748_R16,2/2/2018,,inspection Step,,,yellow
1597,ALI-84,(a) Event Finder,-33.41480787,84.54.11,(a) FileView,-444.0416667,internal,estimation,Approved,CHH_864_R34,2/3/2018,,Approval Step,,,yellow
1598,ALI-84,(a) Event Finder,-33.45736211,84.54.2,Bootstrap,-511.5075,open source,estimation,Pending,TZO_391_R16,2/3/2018,,inspection Step,"open source, no commercial support",,yellow
1599,ALI-84,(a) Event Finder,-33.49991635,84.54.3,jQuery,-578.9733333,open source,estimation,Approved,HQD_287_R3,2/5/2018,,Approval Step,,,yellow
1600,ALI-84,(a) Event Finder,-33.54247058,84.54.4,Ajax,-646.4391667,open source,estimation,Approved,VSM_778_R12,1/18/2018,,Approval Step,,,yellow
1601,ALI-84,(a) Event Finder,-33.58502482,84.54.5,Google Maps,v2.1,API,estimation,Submitted,DKD_763_R30,1/19/2018,,Inspection Step,,,yellow
1602,ALI-84,(a) Event Finder,-33.62757906,84.54.6,Javascript,v3.2,open source,estimation,submitted,EWM_400_R35,1/20/2018,,Inspection Step,,,yellow
1603,ALI-84,(a) Event Finder,-33.6701333,84.54.7,Ruby,-106.5522222,open source,estimation,Pending,SDD_420_R4,1/23/2018,,inspection Step,,,yellow
1604,ALI-84,(a) Event Finder,-33.71268754,84.54.8,Flash Player,-174.0795556,commercial,estimation,Pending,BAW_448_R39,1/24/2018,,inspection Step,,,yellow
1605,ALI-84,(a) Event Finder,-33.75524178,84.54.9,IconFinder,-241.6068889,commercial,estimation,Pending,QZY_403_R17,1/28/2018,,inspection Step,,,yellow
1606,ALI-85,(a) Event Finder,-33.79779602,85.55.1,Apache,-309.1342222,open source,planning,Submitted,YNT_386_R45,2/5/2018,,Inspection Step,,,yellow
1607,ALI-85,(a) Event Finder,-33.84035025,85.55.10,(a) Color Picker,-376.6615556,internal,planning,Approved,DRA_663_R36,2/19/2018,,Approval Step,,,yellow
1608,ALI-85,(a) Event Finder,-33.88290449,85.55.11,(a) FileView,-444.1888889,internal,planning,Approved,ZJU_887_R33,2/22/2018,,Approval Step,,,yellow
1609,ALI-85,(a) Event Finder,-33.92545873,85.55.2,Bootstrap,-511.7162222,open source,planning,Pending,FZL_966_R49,2/23/2018,,inspection Step,"open source, no commercial support",,yellow
1610,ALI-85,(a) Event Finder,-33.96801297,85.55.3,jQuery,-579.2435556,open source,planning,Approved,IZP_413_R44,2/23/2018,,Approval Step,,,yellow
1611,ALI-85,(a) Event Finder,-34.01056721,85.55.4,Ajax,-646.7708889,open source,planning,Pending,GJF_320_R40,2/9/2018,,inspection Step,,,yellow
1612,ALI-85,(a) Event Finder,-34.05312145,85.55.5,Google Maps,v2.2,API,planning,Submitted,IOC_615_R26,2/9/2018,,Inspection Step,,,yellow
1613,ALI-85,(a) Event Finder,-34.09567569,85.55.6,Javascript,v3.3,open source,planning,Approved,ZWV_117_R30,2/10/2018,,Approval Step,,,yellow
1614,ALI-85,(a) Event Finder,-34.13822992,85.55.7,Ruby,-106.3169444,open source,planning,Submitted,CEF_295_R48,2/12/2018,,Inspection Step,,,yellow
1615,ALI-85,(a) Event Finder,-34.18078416,85.55.8,Flash Player,-173.8974444,commercial,planning,Submitted,DNB_676_R7,2/16/2018,,Inspection Step,,,yellow
1616,ALI-85,(a) Event Finder,-34.2233384,85.55.9,IconFinder,-241.4779444,commercial,planning,Approved,CJT_860_R43,2/18/2018,,Approval Step,,,yellow
1617,ALI-86,(a) Event Finder,-34.26589264,86.56.1,Apache,-309.0584444,open source,on hold,Pending,XYF_816_R14,12/10/2018,,inspection Step,,,yellow
1618,ALI-86,(a) Event Finder,-34.30844688,86.56.10,(a) Color Picker,-376.6389444,internal,on hold,Submitted,AFP_508_R34,12/15/2018,,Inspection Step,,,yellow
1619,ALI-86,(a) Event Finder,-34.35100112,86.56.11,(a) FileView,-444.2194444,internal,on hold,submitted,ISR_220_R13,12/15/2018,,Inspection Step,,,yellow
1620,ALI-86,(a) Event Finder,-34.39355536,86.56.2,Bootstrap,-511.7999444,open source,on hold,Approved,DCA_498_R31,12/16/2018,,Approval Step,"open source, no commercial support",,yellow
1621,ALI-86,(a) Event Finder,-34.43610959,86.56.3,jQuery,-579.3804444,open source,on hold,Approved,FUF_558_R25,12/16/2018,,Approval Step,,,yellow
1622,ALI-86,(a) Event Finder,-34.47866383,86.56.4,Ajax,-646.9609444,open source,on hold,Approved,YAB_969_R50,12/10/2018,,Approval Step,,,yellow
1623,ALI-86,(a) Event Finder,-34.52121807,86.56.5,Google Maps,v2.3,API,on hold,Approved,IML_249_R31,12/11/2018,,Approval Step,,,yellow
1624,ALI-86,(a) Event Finder,-34.56377231,86.56.6,Javascript,v4.1,open source,on hold,Pending,ZCB_512_R5,12/11/2018,,inspection Step,,,yellow
1625,ALI-86,(a) Event Finder,-34.60632655,86.56.7,Ruby,0.92,open source,on hold,Pending,CWZ_792_R36,12/12/2018,,inspection Step,,,yellow
1626,ALI-86,(a) Event Finder,-34.64888079,86.56.8,Flash Player,-72.75285714,commercial,on hold,Pending,AGQ_188_R39,12/13/2018,,inspection Step,,,yellow
1627,ALI-86,(a) Event Finder,-34.69143503,86.56.9,IconFinder,-146.4257143,commercial,on hold,Approved,IBA_478_R24,12/13/2018,,Approval Step,,,yellow
1628,ALI-87,(a) Event Finder,-34.73398927,87.57.1,Apache,-220.0985714,open source,planning,Approved,VSF_518_R51,12/18/2018,,Approval Step,,,yellow
1629,ALI-87,(a) Event Finder,-34.7765435,87.57.10,(a) Color Picker,-293.7714286,internal,planning,Pending,GJC_871_R50,12/28/2018,,inspection Step,,,yellow
1630,ALI-87,(a) Event Finder,-34.81909774,87.57.11,(a) FileView,-367.4442857,internal,planning,Pending,JBR_686_R25,12/28/2018,,inspection Step,,,yellow
1631,ALI-87,(a) Event Finder,-34.86165198,87.57.2,Bootstrap,-441.1171429,open source,planning,Pending,LUP_805_R48,12/28/2018,,inspection Step,"open source, no commercial support",,yellow
1632,ALI-87,(a) Event Finder,-34.90420622,87.57.3,jQuery,3.1.2,open source,planning,Approved,JPG_382_R23,1/4/2019,,Approval Step,,,yellow
1633,ALI-87,(a) Event Finder,-34.94676046,87.57.4,Ajax,17,open source,planning,Pending,REQ_787_R34,12/21/2018,,inspection Step,,,yellow
1634,ALI-87,(a) Event Finder,-34.9893147,87.57.5,Google Maps,v2.4,API,planning,submitted,FYG_124_R21,12/22/2018,,Inspection Step,,,yellow
1635,ALI-87,(a) Event Finder,-35.03186894,87.57.6,Javascript,v4.2,open source,planning,Approved,JXS_970_R17,12/22/2018,,Approval Step,,,yellow
1636,ALI-87,(a) Event Finder,-35.07442317,87.57.7,Ruby,1.01,open source,planning,Pending,CCD_428_R42,12/23/2018,,inspection Step,,,yellow
1637,ALI-87,(a) Event Finder,-35.11697741,87.57.8,Flash Player,-72.77285714,commercial,planning,In_Review,GZC_886_R32,12/23/2018,,Review Step,,,yellow
1638,ALI-87,(a) Event Finder,-35.15953165,87.57.9,IconFinder,-146.5557143,commercial,planning,Submitted,SUW_254_R44,12/27/2018,,Inspection Step,,,yellow
1639,ALI-88,(a) Event Finder,-35.20208589,88.58.1,Apache,-220.3385714,open source,estimation,Submitted,ILM_854_R24,9/4/2019,,Inspection Step,,,yellow
1640,ALI-88,(a) Event Finder,-35.24464013,88.58.10,(a) Color Picker,-294.1214286,internal,estimation,Pending,EVP_931_R34,9/13/2019,,inspection Step,,,yellow
1641,ALI-88,(a) Event Finder,-35.28719437,88.58.11,(a) FileView,-367.9042857,internal,estimation,Approved,QZU_143_R10,9/13/2019,,Approval Step,,,yellow
1642,ALI-88,(a) Event Finder,-35.32974861,88.58.2,Bootstrap,-441.6871429,open source,estimation,Pending,FYR_630_R18,9/14/2019,,inspection Step,"open source, no commercial support",,yellow
1643,ALI-88,(a) Event Finder,-35.37230284,88.58.3,jQuery,3.1.2,open source,estimation,Approved,JMJ_703_R20,9/15/2019,,Approval Step,,,yellow
1644,ALI-88,(a) Event Finder,-35.41485708,88.58.4,Ajax,18,open source,estimation,Pending,MYJ_153_R16,9/5/2019,,inspection Step,,,yellow
1645,ALI-88,(a) Event Finder,-35.45741132,88.58.5,Google Maps,v3.1,API,estimation,Submitted,MII_608_R11,9/6/2019,,Inspection Step,,,yellow
1646,ALI-88,(a) Event Finder,-35.49996556,88.58.6,Javascript,v5.1,open source,estimation,In_Review,ZLW_451_R22,9/7/2019,,Review Step,,,yellow
1647,ALI-88,(a) Event Finder,-35.5425198,88.58.7,Ruby,-105.7527778,open source,estimation,Pending,EVS_481_R28,9/9/2019,,inspection Step,,,yellow
1648,ALI-88,(a) Event Finder,-35.58507404,88.58.8,Flash Player,-173.5077778,commercial,estimation,Pending,PQA_315_R2,9/12/2019,,Review Step,,,yellow
1649,ALI-88,(a) Event Finder,-35.62762828,88.58.9,IconFinder,-241.2627778,commercial,estimation,Approved,THF_832_R30,9/12/2019,,Approval Step,,,yellow
1650,ALI-89,(a) Event Finder,-35.67018251,89.59.1,Apache,-309.0177778,open source,on hold,Pending,CFK_243_R7,9/16/2019,,inspection Step,,,yellow
1651,ALI-89,(a) Event Finder,-35.71273675,89.59.10,(a) Color Picker,-376.7727778,internal,on hold,Submitted,IXY_794_R36,9/25/2019,,Inspection Step,,,yellow
1652,ALI-89,(a) Event Finder,-35.75529099,89.59.11,(a) FileView,-444.5277778,internal,on hold,Pending,GPV_590_R20,9/26/2019,,inspection Step,,,yellow
1653,ALI-89,(a) Event Finder,-35.79784523,89.59.2,Bootstrap,-512.2827778,open source,on hold,Submitted,CSA_105_R23,9/27/2019,,Inspection Step,"open source, no commercial support",,yellow
1654,ALI-89,(a) Event Finder,-35.84039947,89.59.3,jQuery,-580.0377778,open source,on hold,Submitted,RCN_662_R38,9/27/2019,,Inspection Step,,,yellow
1655,ALI-89,(a) Event Finder,-35.88295371,89.59.4,Ajax,-647.7927778,open source,on hold,Approved,KPJ_441_R25,9/16/2019,,Approval Step,,,yellow
1656,ALI-89,(a) Event Finder,-35.92550795,89.59.5,Google Maps,v3.2,API,on hold,Approved,WGK_426_R3,9/21/2019,,Approval Step,,,yellow
1657,ALI-89,(a) Event Finder,-35.96806219,89.59.6,Javascript,v5.2,open source,on hold,Pending,MXK_313_R7,9/22/2019,,inspection Step,,,yellow
1658,ALI-89,(a) Event Finder,-36.01061642,89.59.7,Ruby,2703.333333,open source,on hold,Approved,ESC_164_R43,9/23/2019,,Approval Step,,,yellow
1659,ALI-89,(a) Event Finder,-36.05317066,89.59.8,Flash Player,3712.333333,commercial,on hold,Approved,UBF_306_R9,9/24/2019,,Approval Step,,,yellow
1660,ALI-89,(a) Event Finder,-36.0957249,89.59.9,IconFinder,4721.333333,commercial,on hold,Submitted,VPC_581_R20,9/24/2019,,Inspection Step,,,yellow
1661,ALI-3,(a) FileView,-36.13827914,3.201.1,Javascript,v2.1,open source,released,released,OGB_679_R22,2/24/2016,,completed,,,yellow
1662,ALI-3,(a) FileView,-36.18083338,3.201.10,DB_Layer,-276.4611111,internal,released,released,YEN_819_R41,3/6/2016,,completed,,,yellow
1663,ALI-3,(a) FileView,-36.22338762,3.201.2,IconFinder,-377.5577778,commercial,released,released,BGL_241_R14,3/6/2016,,completed,,,yellow
1664,ALI-3,(a) FileView,-36.26594186,3.201.3,jQuery,-478.6544444,open source,released,released,JTS_193_R43,3/7/2016,,completed,,,yellow
1665,ALI-3,(a) FileView,-36.30849609,3.201.4,Linux,-579.7511111,open source,released,released,TBN_501_R5,2/24/2016,,completed,,,yellow
1666,ALI-3,(a) FileView,-36.35105033,3.201.5,Bootstrap,-680.8477778,open source,released,released,UIN_608_R10,2/25/2016,,completed,"open source, no commercial support",,yellow
1667,ALI-3,(a) FileView,-36.39360457,3.201.6,Datatable,-781.9444444,open source,released,released,DNX_557_R24,2/27/2016,,completed,,,yellow
1668,ALI-3,(a) FileView,-36.43615881,3.201.7,Ajax,-883.0411111,open source,released,released,WBI_637_R29,3/2/2016,,completed,,,yellow
1669,ALI-3,(a) FileView,-36.47871305,3.201.8,Ruby,-984.1377778,open source,released,released,CTL_634_R8,3/3/2016,,completed,,,yellow
1670,ALI-3,(a) FileView,-36.52126729,3.201.9,Java,-1085.234444,open source,released,released,IRN_737_R43,3/4/2016,,completed,,,yellow
1671,ALI-31,(a) FileView,-36.56382153,31.202.1,Javascript,v2.2,open source,released,released,YPR_358_R31,3/18/2016,,completed,,,yellow
1672,ALI-31,(a) FileView,-36.60637576,31.202.10,DB_Layer,-275.8888889,internal,released,released,FAT_669_R39,4/1/2016,,completed,,,yellow
1673,ALI-31,(a) FileView,-36.64893,31.202.2,IconFinder,-376.9222222,commercial,released,released,BJK_861_R3,4/3/2016,,completed,,,yellow
1674,ALI-31,(a) FileView,-36.69148424,31.202.3,jQuery,-477.9555556,open source,released,released,SOI_140_R36,4/7/2016,,completed,,,yellow
1675,ALI-31,(a) FileView,-36.73403848,31.202.4,Linux,-578.9888889,open source,released,released,BPJ_261_R16,3/21/2016,,completed,,,yellow
1676,ALI-31,(a) FileView,-36.77659272,31.202.5,Bootstrap,-680.0222222,open source,released,released,ZXD_409_R21,3/23/2016,,completed,"open source, no commercial support",,yellow
1677,ALI-31,(a) FileView,-36.81914696,31.202.6,Datatable,-781.0555556,open source,released,released,GNV_189_R5,3/24/2016,,completed,,,yellow
1678,ALI-31,(a) FileView,-36.8617012,31.202.7,Ajax,-882.0888889,open source,released,released,QCA_621_R9,3/27/2016,,completed,,,yellow
1679,ALI-31,(a) FileView,-36.90425543,31.202.8,Ruby,-983.1222222,open source,released,released,FPC_750_R10,3/27/2016,,completed,,,yellow
1680,ALI-31,(a) FileView,-36.94680967,31.202.9,Java,-1084.155556,open source,released,released,JOZ_357_R30,3/28/2016,,completed,,,yellow
1681,ALI-32,(a) FileView,-36.98936391,32.203.1,Javascript,v2.3,open source,released,released,VYU_938_R47,4/23/2017,,completed,,,yellow
1682,ALI-32,(a) FileView,-37.03191815,32.203.10,Java,-134.4444444,open source,released,released,DAX_744_R32,5/7/2017,,completed,,,yellow
1683,ALI-32,(a) FileView,-37.07447239,32.203.2,DB_Layer,-211.7177778,internal,released,released,TKY_674_R12,5/7/2017,,completed,,,yellow
1684,ALI-32,(a) FileView,-37.11702663,32.203.3,IconFinder,-288.9911111,commercial,released,released,OTZ_944_R40,4/24/2017,,completed,,,yellow
1685,ALI-32,(a) FileView,-37.15958087,32.203.4,jQuery,-366.2644444,open source,released,released,SPB_768_R48,4/24/2017,,completed,,,yellow
1686,ALI-32,(a) FileView,-37.2021351,32.203.5,Linux,-443.5377778,open source,released,released,ZDF_426_R10,4/25/2017,,completed,,,yellow
1687,ALI-32,(a) FileView,-37.24468934,32.203.6,Bootstrap,-520.8111111,open source,released,released,NOW_832_R18,5/1/2017,,completed,"open source, no commercial support",,yellow
1688,ALI-32,(a) FileView,-37.28724358,32.203.7,Datatable,-598.0844444,open source,released,released,HEJ_602_R36,5/2/2017,,completed,,,yellow
1689,ALI-32,(a) FileView,-37.32979782,32.203.8,Ajax,-675.3577778,open source,released,released,VEK_837_R11,5/2/2017,,completed,,,yellow
1690,ALI-32,(a) FileView,-37.37235206,32.203.9,Ruby,-752.6311111,open source,released,released,TFD_447_R33,5/3/2017,,completed,,,yellow
